month,day,hour,energy
9,24,24,-880
9,25,1,-473
9,25,2,-331
9,25,3,-489
9,25,4,-276
9,25,5,-579
9,25,6,-514
9,25,7,-447
9,25,8,-571
9,25,9,-342
9,25,10,-244
9,25,11,-386
9,25,12,-436
9,25,13,-757
9,25,14,-751
9,25,15,-768
9,25,16,-855
9,25,17,-695
9,25,18,-79
9,25,19,887
9,25,20,440
9,25,21,-125
9,25,22,-530
9,25,23,-766
9,25,24,-1094
9,26,1,-545
9,26,2,-508
9,26,3,-598
9,26,4,-621
9,26,5,-526
9,26,6,-350
9,26,7,882
9,26,8,1064
9,26,9,744
9,26,10,706
9,26,11,724
9,26,12,740
9,26,13,746
9,26,14,874
9,26,15,1117
9,26,16,1541
9,26,17,1491
9,26,18,1687
9,26,19,1833
9,26,20,1755
9,26,21,1610
9,26,22,802
9,26,23,-1097
9,26,24,-741
9,27,1,-492
9,27,2,-415
9,27,3,-236
9,27,4,-305
9,27,5,-100
9,27,6,-248
9,27,7,935
9,27,8,460
9,27,9,200
9,27,10,213
9,27,11,228
9,27,12,293
9,27,13,834
9,27,14,1052
9,27,15,1112
9,27,16,860
9,27,17,770
9,27,18,1810
9,27,19,1671
9,27,20,1493
9,27,21,1346
9,27,22,331
9,27,23,-1310
9,27,24,-1342
9,28,1,-947
9,28,2,-864
9,28,3,-924
9,28,4,-864
9,28,5,-828
9,28,6,-777
9,28,7,-720
9,28,8,-1064
9,28,9,-1012
9,28,10,-968
9,28,11,-919
9,28,12,-801
9,28,13,-869
9,28,14,-659
9,28,15,-477
9,28,16,-479
9,28,17,-7
9,28,18,664
9,28,19,741
9,28,20,721
9,28,21,1032
9,28,22,-55
9,28,23,-485
9,28,24,-972
9,29,1,-1008
9,29,2,-1047
9,29,3,-1057
9,29,4,-1143
9,29,5,-1214
9,29,6,-1307
9,29,7,-468
9,29,8,-249
9,29,9,-237
9,29,10,-351
9,29,11,-732
9,29,12,-770
9,29,13,-749
9,29,14,-695
9,29,15,-513
9,29,16,-383
9,29,17,-366
9,29,18,154
9,29,19,615
9,29,20,183
9,29,21,-166
9,29,22,-688
9,29,23,-1672
9,29,24,-1462
9,30,1,-1272
9,30,2,-1159
9,30,3,-1193
9,30,4,-1221
9,30,5,-1203
9,30,6,-716
9,30,7,151
9,30,8,162
9,30,9,-404
9,30,10,-420
9,30,11,-367
9,30,12,-344
9,30,13,-248
9,30,14,-235
9,30,15,-14
9,30,16,-149
9,30,17,-289
9,30,18,153
9,30,19,226
9,30,20,13
9,30,21,-93
9,30,22,-508
9,30,23,-1598
9,30,24,-1345
10,1,1,-1498
10,1,2,-1523
10,1,3,-1457
10,1,4,-1084
10,1,5,-1161
10,1,6,-1147
10,1,7,-1150
10,1,8,-1214
10,1,9,-1437
10,1,10,-1513
10,1,11,-1482
10,1,12,-1387
10,1,13,-1375
10,1,14,-1387
10,1,15,-1394
10,1,16,-1403
10,1,17,-1551
10,1,18,-1045
10,1,19,-718
10,1,20,-740
10,1,21,-1022
10,1,22,-1339
10,1,23,-1307
10,1,24,-1329
10,2,1,-1364
10,2,2,-1325
10,2,3,-1262
10,2,4,-1238
10,2,5,-1211
10,2,6,-1264
10,2,7,-1316
10,2,8,-1493
10,2,9,-1667
10,2,10,-1665
10,2,11,-1660
10,2,12,-1704
10,2,13,-1746
10,2,14,-1750
10,2,15,-1745
10,2,16,-1552
10,2,17,-1523
10,2,18,-1276
10,2,19,-955
10,2,20,-1074
10,2,21,-981
10,2,22,-1302
10,2,23,-1629
10,2,24,-1377
10,3,1,-1092
10,3,2,-1006
10,3,3,-1009
10,3,4,-1011
10,3,5,-1022
10,3,6,-827
10,3,7,-597
10,3,8,-695
10,3,9,-1106
10,3,10,-1056
10,3,11,-1118
10,3,12,-1090
10,3,13,-1029
10,3,14,-940
10,3,15,-986
10,3,16,-812
10,3,17,-1323
10,3,18,-493
10,3,19,1255
10,3,20,-392
10,3,21,-1022
10,3,22,-1662
10,3,23,-1487
10,3,24,-1643
10,4,1,-1142
10,4,2,-1226
10,4,3,-1377
10,4,4,-1189
10,4,5,-1216
10,4,6,-1052
10,4,7,-1186
10,4,8,-1450
10,4,9,-1342
10,4,10,-1068
10,4,11,-1104
10,4,12,-1064
10,4,13,-1038
10,4,14,-1075
10,4,15,-1105
10,4,16,-1202
10,4,17,-624
10,4,18,-721
10,4,19,988
10,4,20,688
10,4,21,-663
10,4,22,-1077
10,4,23,-813
10,4,24,-1178
10,5,1,-225
10,5,2,-286
10,5,3,-326
10,5,4,-424
10,5,5,-338
10,5,6,-66
10,5,7,-142
10,5,8,49
10,5,9,-429
10,5,10,-461
10,5,11,-571
10,5,12,-598
10,5,13,-556
10,5,14,-771
10,5,15,-655
10,5,16,-436
10,5,17,-299
10,5,18,1533
10,5,19,1671
10,5,20,1585
10,5,21,432
10,5,22,-5
10,5,23,236
10,5,24,-229
10,6,1,-137
10,6,2,-153
10,6,3,-208
10,6,4,-341
10,6,5,-289
10,6,6,-109
10,6,7,342
10,6,8,47
10,6,9,212
10,6,10,209
10,6,11,204
10,6,12,133
10,6,13,136
10,6,14,88
10,6,15,43
10,6,16,286
10,6,17,777
10,6,18,1820
10,6,19,1841
10,6,20,1912
10,6,21,1656
10,6,22,930
10,6,23,-211
10,6,24,-327
10,7,1,-251
10,7,2,-307
10,7,3,-221
10,7,4,-219
10,7,5,-183
10,7,6,-19
10,7,7,1062
10,7,8,439
10,7,9,83
10,7,10,514
10,7,11,490
10,7,12,365
10,7,13,454
10,7,14,501
10,7,15,471
10,7,16,750
10,7,17,547
10,7,18,1973
10,7,19,1969
10,7,20,2094
10,7,21,1761
10,7,22,1584
10,7,23,832
10,7,24,149
10,8,1,1
10,8,2,-82
10,8,3,-205
10,8,4,-275
10,8,5,-256
10,8,6,-116
10,8,7,920
10,8,8,816
10,8,9,707
10,8,10,788
10,8,11,797
10,8,12,762
10,8,13,170
10,8,14,315
10,8,15,278
10,8,16,291
10,8,17,302
10,8,18,1088
10,8,19,2166
10,8,20,1887
10,8,21,895
10,8,22,400
10,8,23,-24
10,8,24,-99
10,9,1,-115
10,9,2,-161
10,9,3,-206
10,9,4,-239
10,9,5,-174
10,9,6,-164
10,9,7,151
10,9,8,-61
10,9,9,-436
10,9,10,-551
10,9,11,-487
10,9,12,-419
10,9,13,-289
10,9,14,-122
10,9,15,86
10,9,16,344
10,9,17,167
10,9,18,646
10,9,19,1554
10,9,20,772
10,9,21,63
10,9,22,-340
10,9,23,-302
10,9,24,-460
10,10,1,-209
10,10,2,-286
10,10,3,-321
10,10,4,-323
10,10,5,-331
10,10,6,-403
10,10,7,-548
10,10,8,-105
10,10,9,-583
10,10,10,-659
10,10,11,-631
10,10,12,-685
10,10,13,-893
10,10,14,-1021
10,10,15,-874
10,10,16,-735
10,10,17,-456
10,10,18,-732
10,10,19,106
10,10,20,-442
10,10,21,-1338
10,10,22,-1085
10,10,23,-678
10,10,24,-918
10,11,1,-1331
10,11,2,-1313
10,11,3,-1282
10,11,4,-1267
10,11,5,-1073
10,11,6,-718
10,11,7,974
10,11,8,929
10,11,9,187
10,11,10,223
10,11,11,287
10,11,12,208
10,11,13,333
10,11,14,303
10,11,15,430
10,11,16,472
10,11,17,229
10,11,18,974
10,11,19,1276
10,11,20,1372
10,11,21,887
10,11,22,678
10,11,23,-431
10,11,24,-1071
10,12,1,-529
10,12,2,-588
10,12,3,-559
10,12,4,-623
10,12,5,-476
10,12,6,8
10,12,7,1016
10,12,8,848
10,12,9,153
10,12,10,3
10,12,11,145
10,12,12,127
10,12,13,224
10,12,14,208
10,12,15,325
10,12,16,280
10,12,17,-157
10,12,18,1564
10,12,19,1534
10,12,20,1298
10,12,21,712
10,12,22,440
10,12,23,-494
10,12,24,-785
10,13,1,-570
10,13,2,-468
10,13,3,-517
10,13,4,-632
10,13,5,-417
10,13,6,63
10,13,7,44
10,13,8,-128
10,13,9,-149
10,13,10,-109
10,13,11,-301
10,13,12,-264
10,13,13,-193
10,13,14,-317
10,13,15,-215
10,13,16,48
10,13,17,-470
10,13,18,288
10,13,19,1616
10,13,20,831
10,13,21,46
10,13,22,-600
10,13,23,-285
10,13,24,-564
10,14,1,-435
10,14,2,-513
10,14,3,-704
10,14,4,-483
10,14,5,-643
10,14,6,-347
10,14,7,-281
10,14,8,-456
10,14,9,-730
10,14,10,-745
10,14,11,-676
10,14,12,-498
10,14,13,-453
10,14,14,-342
10,14,15,-249
10,14,16,-149
10,14,17,-111
10,14,18,180
10,14,19,700
10,14,20,270
10,14,21,-454
10,14,22,-658
10,14,23,-586
10,14,24,-706
10,15,1,-460
10,15,2,-572
10,15,3,-608
10,15,4,-784
10,15,5,-755
10,15,6,-443
10,15,7,-172
10,15,8,-274
10,15,9,19
10,15,10,107
10,15,11,-211
10,15,12,-506
10,15,13,-704
10,15,14,-763
10,15,15,-785
10,15,16,-685
10,15,17,-571
10,15,18,-744
10,15,19,-206
10,15,20,-645
10,15,21,-954
10,15,22,-846
10,15,23,-611
10,15,24,-650
10,16,1,-515
10,16,2,-402
10,16,3,-344
10,16,4,-483
10,16,5,-587
10,16,6,-208
10,16,7,158
10,16,8,-51
10,16,9,-152
10,16,10,47
10,16,11,-148
10,16,12,-18
10,16,13,89
10,16,14,180
10,16,15,150
10,16,16,100
10,16,17,148
10,16,18,168
10,16,19,1081
10,16,20,808
10,16,21,493
10,16,22,70
10,16,23,-579
10,16,24,-646
10,17,1,-400
10,17,2,-437
10,17,3,-488
10,17,4,-494
10,17,5,-247
10,17,6,186
10,17,7,904
10,17,8,1030
10,17,9,443
10,17,10,471
10,17,11,467
10,17,12,461
10,17,13,471
10,17,14,525
10,17,15,588
10,17,16,420
10,17,17,406
10,17,18,1265
10,17,19,1769
10,17,20,1414
10,17,21,1244
10,17,22,636
10,17,23,331
10,17,24,-94
10,18,1,-93
10,18,2,-229
10,18,3,-114
10,18,4,-73
10,18,5,112
10,18,6,535
10,18,7,1637
10,18,8,1481
10,18,9,864
10,18,10,718
10,18,11,727
10,18,12,604
10,18,13,763
10,18,14,739
10,18,15,427
10,18,16,767
10,18,17,1838
10,18,18,1609
10,18,19,1608
10,18,20,1748
10,18,21,2022
10,18,22,1762
10,18,23,1038
10,18,24,583
10,19,1,701
10,19,2,-12
10,19,3,26
10,19,4,19
10,19,5,75
10,19,6,791
10,19,7,1397
10,19,8,1477
10,19,9,982
10,19,10,871
10,19,11,765
10,19,12,598
10,19,13,706
10,19,14,885
10,19,15,1185
10,19,16,1717
10,19,17,1978
10,19,18,1672
10,19,19,1431
10,19,20,1310
10,19,21,1555
10,19,22,1609
10,19,23,1265
10,19,24,673
10,20,1,-618
10,20,2,-737
10,20,3,-755
10,20,4,-641
10,20,5,-376
10,20,6,-234
10,20,7,-265
10,20,8,154
10,20,9,-734
10,20,10,-1008
10,20,11,-1097
10,20,12,-1128
10,20,13,-1066
10,20,14,-760
10,20,15,-798
10,20,16,-805
10,20,17,-636
10,20,18,-446
10,20,19,-532
10,20,20,-300
10,20,21,-731
10,20,22,-198
10,20,23,-647
10,20,24,-820
10,21,1,-1301
10,21,2,-1380
10,21,3,-1449
10,21,4,-1435
10,21,5,-1340
10,21,6,-1035
10,21,7,-281
10,21,8,-159
10,21,9,-1093
10,21,10,-1313
10,21,11,-1292
10,21,12,-1322
10,21,13,-1075
10,21,14,-1161
10,21,15,-1167
10,21,16,-1038
10,21,17,-365
10,21,18,-1072
10,21,19,-561
10,21,20,-1060
10,21,21,-504
10,21,22,-660
10,21,23,-850
10,21,24,-953
10,22,1,-781
10,22,2,-999
10,22,3,-929
10,22,4,-802
10,22,5,-865
10,22,6,-858
10,22,7,-649
10,22,8,-584
10,22,9,-738
10,22,10,-901
10,22,11,-996
10,22,12,-980
10,22,13,-1373
10,22,14,-1457
10,22,15,-999
10,22,16,-970
10,22,17,-1020
10,22,18,-1723
10,22,19,-1791
10,22,20,-1731
10,22,21,-865
10,22,22,-759
10,22,23,-718
10,22,24,-815
10,23,1,-734
10,23,2,-1022
10,23,3,-1049
10,23,4,-1099
10,23,5,-1041
10,23,6,-868
10,23,7,-852
10,23,8,-826
10,23,9,-867
10,23,10,-1033
10,23,11,-1239
10,23,12,-1112
10,23,13,-980
10,23,14,-938
10,23,15,-810
10,23,16,-760
10,23,17,-647
10,23,18,-518
10,23,19,-438
10,23,20,-382
10,23,21,-547
10,23,22,-640
10,23,23,-640
10,23,24,-1021
10,24,1,-868
10,24,2,-767
10,24,3,-898
10,24,4,-872
10,24,5,-692
10,24,6,-485
10,24,7,183
10,24,8,452
10,24,9,-1040
10,24,10,-1291
10,24,11,-1535
10,24,12,-1238
10,24,13,-632
10,24,14,-507
10,24,15,-585
10,24,16,-613
10,24,17,-1073
10,24,18,-1295
10,24,19,-395
10,24,20,-1019
10,24,21,-1505
10,24,22,-1715
10,24,23,-1447
10,24,24,-1649
10,25,1,-1792
10,25,2,-1736
10,25,3,-1658
10,25,4,-1595
10,25,5,-1620
10,25,6,-1610
10,25,7,-839
10,25,8,-655
10,25,9,-894
10,25,10,-1463
10,25,11,-1384
10,25,12,-889
10,25,13,-843
10,25,14,-824
10,25,15,-632
10,25,16,-333
10,25,17,-126
10,25,18,-1016
10,25,19,-491
10,25,20,-922
10,25,21,-1170
10,25,22,-1760
10,25,23,-2003
10,25,24,-2125
10,26,1,-2000
10,26,2,-1888
10,26,3,-1688
10,26,4,-1631
10,26,5,-1673
10,26,6,-1682
10,26,7,-1620
10,26,8,-1614
10,26,9,-1620
10,26,10,-1315
10,26,11,-1065
10,26,12,-1337
10,26,13,-1405
10,26,14,-1374
10,26,15,-1302
10,26,16,-1226
10,26,17,-1110
10,26,18,-1693
10,26,19,-1864
10,26,20,-1850
10,26,21,-2080
10,26,22,-1907
10,26,23,-2142
10,26,24,-2068
10,27,1,-1759
10,27,2,-1718
10,27,3,-1696
10,27,4,-1646
10,27,5,-1745
10,27,6,-1780
10,27,7,-1274
10,27,8,-543
10,27,9,-1357
10,27,10,-1626
10,27,11,-1813
10,27,12,-2028
10,27,13,-2031
10,27,14,-2031
10,27,15,-2066
10,27,16,-2095
10,27,17,-1788
10,27,18,-592
10,27,19,122
10,27,20,-210
10,27,21,-826
10,27,22,-1348
10,27,23,-1942
10,27,24,-1780
10,28,1,-1772
10,28,2,-1727
10,28,3,-1798
10,28,4,-1824
10,28,5,-1577
10,28,6,-1146
10,28,7,-1271
10,28,8,-1472
10,28,9,-1894
10,28,10,-1948
10,28,11,-1745
10,28,12,-1858
10,28,13,-1827
10,28,14,-2083
10,28,15,-2110
10,28,16,-2177
10,28,17,-1812
10,28,18,-634
10,28,19,-228
10,28,20,-697
10,28,21,-979
10,28,22,-1590
10,28,23,-1704
10,28,24,-1618
10,29,1,-1309
10,29,2,-1215
10,29,3,-1266
10,29,4,-1202
10,29,5,-1186
10,29,6,-1174
10,29,7,-771
10,29,8,-583
10,29,9,-1274
10,29,10,-1358
10,29,11,-1352
10,29,12,-1325
10,29,13,-1538
10,29,14,-1496
10,29,15,-1757
10,29,16,-1734
10,29,17,-1409
10,29,18,-1551
10,29,19,-767
10,29,20,-1105
10,29,21,-1729
10,29,22,-1727
10,29,23,-1494
10,29,24,-1430
10,30,1,-995
10,30,2,-1139
10,30,3,-1091
10,30,4,-1091
10,30,5,-1073
10,30,6,-870
10,30,7,-838
10,30,8,-1206
10,30,9,-1501
10,30,10,-1779
10,30,11,-2003
10,30,12,-1905
10,30,13,-1890
10,30,14,-1861
10,30,15,-1786
10,30,16,-1788
10,30,17,-1399
10,30,18,-1406
10,30,19,-1815
10,30,20,-1706
10,30,21,-1383
10,30,22,-1544
10,30,23,-1564
10,30,24,-1619
10,31,1,-1499
10,31,2,-1462
10,31,3,-1451
10,31,4,-1382
10,31,5,-1354
10,31,6,-1340
10,31,7,-1190
10,31,8,-1103
10,31,9,-1310
10,31,10,-1335
10,31,11,-1447
10,31,12,-1320
10,31,13,-1288
10,31,14,-1273
10,31,15,-1399
10,31,16,-1391
10,31,17,-1149
10,31,18,-981
10,31,19,-1121
10,31,20,-1202
10,31,21,-1548
10,31,22,-1623
10,31,23,-1498
10,31,24,-1550
11,1,1,-1107
11,1,2,-1208
11,1,3,-1232
11,1,4,-1251
11,1,5,-1174
11,1,6,-650
11,1,7,833
11,1,8,646
11,1,9,-62
11,1,10,8
11,1,11,83
11,1,12,41
11,1,13,-65
11,1,14,-14
11,1,15,-101
11,1,16,-97
11,1,17,-275
11,1,18,-496
11,1,19,-270
11,1,20,-857
11,1,21,-799
11,1,22,-336
11,1,23,-976
11,1,24,-1259
11,2,1,-1184
11,2,2,-1151
11,2,3,-1215
11,2,4,-1273
11,2,5,-1028
11,2,6,-573
11,2,7,350
11,2,8,862
11,2,9,-381
11,2,10,-654
11,2,11,-640
11,2,12,-641
11,2,13,-411
11,2,14,-546
11,2,15,-698
11,2,16,-676
11,2,17,-435
11,2,18,386
11,2,19,160
11,2,20,395
11,2,21,369
11,2,22,305
11,2,23,-528
11,2,24,-707
11,3,1,-310
11,3,2,-390
11,3,3,-473
11,3,4,-387
11,3,5,-339
11,3,6,-36
11,3,7,1226
11,3,8,1151
11,3,9,668
11,3,10,391
11,3,11,315
11,3,12,137
11,3,13,102
11,3,14,-155
11,3,15,-419
11,3,16,-504
11,3,17,63
11,3,18,244
11,3,19,671
11,3,20,727
11,3,21,839
11,3,22,832
11,3,23,311
11,3,24,-192
11,4,1,-896
11,4,2,-1110
11,4,3,-1048
11,4,4,-884
11,4,5,-471
11,4,6,167
11,4,7,1195
11,4,8,1339
11,4,9,245
11,4,10,-310
11,4,11,-564
11,4,12,-765
11,4,13,-808
11,4,14,-1104
11,4,15,-1118
11,4,16,-1033
11,4,17,-405
11,4,18,127
11,4,19,271
11,4,20,-22
11,4,21,148
11,4,22,-88
11,4,23,-958
11,4,24,-1225
11,5,1,-1648
11,5,2,-1599
11,5,3,-1683
11,5,4,-1476
11,5,5,-1614
11,5,6,-1294
11,5,7,-52
11,5,8,-235
11,5,9,-190
11,5,10,-185
11,5,11,-67
11,5,12,-132
11,5,13,-73
11,5,14,-103
11,5,15,-177
11,5,16,-211
11,5,17,-220
11,5,18,49
11,5,19,354
11,5,20,339
11,5,21,454
11,5,22,523
11,5,23,26
11,5,24,-214
11,6,1,-377
11,6,2,-199
11,6,2,-138
11,6,3,-84
11,6,4,-112
11,6,5,-23
11,6,6,71
11,6,7,175
11,6,8,119
11,6,9,277
11,6,10,55
11,6,11,89
11,6,12,-199
11,6,13,-150
11,6,14,-166
11,6,15,176
11,6,16,662
11,6,17,772
11,6,18,665
11,6,19,865
11,6,20,854
11,6,21,772
11,6,22,636
11,6,23,49
11,6,24,-365
11,7,1,-591
11,7,2,-584
11,7,3,-571
11,7,4,-553
11,7,5,-471
11,7,6,175
11,7,7,477
11,7,8,-60
11,7,9,-197
11,7,10,-306
11,7,11,-227
11,7,12,-269
11,7,13,-263
11,7,14,-287
11,7,15,-280
11,7,16,110
11,7,17,527
11,7,18,527
11,7,19,700
11,7,20,661
11,7,21,790
11,7,22,955
11,7,23,680
11,7,24,409
11,8,1,457
11,8,2,387
11,8,3,410
11,8,4,343
11,8,5,493
11,8,6,258
11,8,7,1304
11,8,8,554
11,8,9,128
11,8,10,59
11,8,11,191
11,8,12,172
11,8,13,31
11,8,14,22
11,8,15,315
11,8,16,380
11,8,17,228
11,8,18,399
11,8,19,638
11,8,20,950
11,8,21,1127
11,8,22,1125
11,8,23,811
11,8,24,586
11,9,1,793
11,9,2,749
11,9,3,778
11,9,4,734
11,9,5,853
11,9,6,223
11,9,7,204
11,9,8,-106
11,9,9,-375
11,9,10,-231
11,9,11,-40
11,9,12,-393
11,9,13,-516
11,9,14,-566
11,9,15,-624
11,9,16,-762
11,9,17,-653
11,9,18,-5
11,9,19,-223
11,9,20,-6
11,9,21,-107
11,9,22,-131
11,9,23,-159
11,9,24,-77
11,10,1,-150
11,10,2,69
11,10,3,136
11,10,4,554
11,10,5,990
11,10,6,371
11,10,7,244
11,10,8,-139
11,10,9,-452
11,10,10,-577
11,10,11,-614
11,10,12,-378
11,10,13,-558
11,10,14,-568
11,10,15,-713
11,10,16,-405
11,10,17,301
11,10,18,252
11,10,19,365
11,10,20,283
11,10,21,181
11,10,22,-50
11,10,23,-88
11,10,24,354
11,11,1,575
11,11,2,383
11,11,3,519
11,11,4,537
11,11,5,831
11,11,6,926
11,11,7,471
11,11,8,124
11,11,9,-121
11,11,10,-66
11,11,11,-82
11,11,12,-28
11,11,13,92
11,11,14,303
11,11,15,312
11,11,16,-67
11,11,17,631
11,11,18,792
11,11,19,832
11,11,20,661
11,11,21,288
11,11,22,229
11,11,23,-144
11,11,24,75
11,12,1,507
11,12,2,484
11,12,3,449
11,12,4,477
11,12,5,872
11,12,6,771
11,12,7,635
11,12,8,34
11,12,9,143
11,12,10,233
11,12,11,203
11,12,12,273
11,12,13,295
11,12,14,408
11,12,15,463
11,12,16,419
11,12,17,409
11,12,18,653
11,12,19,553
11,12,20,550
11,12,21,604
11,12,22,413
11,12,23,145
11,12,24,410
11,13,1,544
11,13,2,544
11,13,3,584
11,13,4,523
11,13,5,481
11,13,6,757
11,13,7,1315
11,13,8,992
11,13,9,836
11,13,10,833
11,13,11,858
11,13,12,388
11,13,13,391
11,13,14,360
11,13,15,270
11,13,16,524
11,13,17,1011
11,13,18,1328
11,13,19,1428
11,13,20,1472
11,13,21,1367
11,13,22,1303
11,13,23,898
11,13,24,436
11,14,1,510
11,14,2,562
11,14,3,569
11,14,4,613
11,14,5,1129
11,14,6,1240
11,14,7,921
11,14,8,233
11,14,9,125
11,14,10,24
11,14,11,75
11,14,12,-67
11,14,13,-433
11,14,14,-294
11,14,15,19
11,14,16,518
11,14,17,942
11,14,18,906
11,14,19,993
11,14,20,1062
11,14,21,968
11,14,22,905
11,14,23,917
11,14,24,707
11,15,1,988
11,15,2,1080
11,15,3,1052
11,15,4,1139
11,15,5,1383
11,15,6,894
11,15,7,797
11,15,8,65
11,15,9,57
11,15,10,-376
11,15,11,-763
11,15,12,-825
11,15,13,-579
11,15,14,-295
11,15,15,-133
11,15,16,403
11,15,17,642
11,15,18,471
11,15,19,369
11,15,20,248
11,15,21,467
11,15,22,626
11,15,23,640
11,15,24,642
11,16,1,576
11,16,2,604
11,16,3,701
11,16,4,884
11,16,5,1167
11,16,6,353
11,16,7,509
11,16,8,24
11,16,9,-4
11,16,10,-573
11,16,11,-490
11,16,12,-624
11,16,13,-293
11,16,14,-257
11,16,15,-143
11,16,16,108
11,16,17,463
11,16,18,417
11,16,19,389
11,16,20,410
11,16,21,612
11,16,22,666
11,16,23,593
11,16,24,709
11,17,1,401
11,17,2,375
11,17,3,530
11,17,4,653
11,17,5,729
11,17,6,181
11,17,7,948
11,17,8,78
11,17,9,-38
11,17,10,-42
11,17,11,80
11,17,12,-68
11,17,13,5
11,17,14,-137
11,17,15,9
11,17,16,637
11,17,17,705
11,17,18,722
11,17,19,858
11,17,20,835
11,17,21,727
11,17,22,797
11,17,23,398
11,17,24,306
11,18,1,321
11,18,2,290
11,18,3,521
11,18,4,686
11,18,5,898
11,18,6,421
11,18,7,1069
11,18,8,608
11,18,9,464
11,18,10,-31
11,18,11,-90
11,18,12,-215
11,18,13,-12
11,18,14,106
11,18,15,207
11,18,16,468
11,18,17,710
11,18,18,710
11,18,19,795
11,18,20,704
11,18,21,696
11,18,22,813
11,18,23,225
11,18,24,665
11,19,1,625
11,19,2,254
11,19,3,322
11,19,4,354
11,19,5,653
11,19,6,593
11,19,7,715
11,19,8,375
11,19,9,-98
11,19,10,-42
11,19,11,-273
11,19,12,-358
11,19,13,-482
11,19,14,-453
11,19,15,-372
11,19,16,56
11,19,17,867
11,19,18,484
11,19,19,312
11,19,20,90
11,19,21,166
11,19,22,696
11,19,23,187
11,19,24,365
11,20,1,-117
11,20,2,41
11,20,3,214
11,20,4,264
11,20,5,333
11,20,6,233
11,20,7,812
11,20,8,505
11,20,9,222
11,20,10,450
11,20,11,667
11,20,12,478
11,20,13,421
11,20,14,585
11,20,15,499
11,20,16,687
11,20,17,966
11,20,18,1223
11,20,19,1178
11,20,20,897
11,20,21,929
11,20,22,790
11,20,23,32
11,20,24,-51
11,21,1,90
11,21,2,-380
11,21,3,-143
11,21,4,-60
11,21,5,487
11,21,6,614
11,21,7,527
11,21,8,75
11,21,9,-375
11,21,10,-419
11,21,11,-187
11,21,12,-126
11,21,13,-103
11,21,14,31
11,21,15,23
11,21,16,448
11,21,17,440
11,21,18,321
11,21,19,214
11,21,20,136
11,21,21,195
11,21,22,439
11,21,23,25
11,21,24,-68
11,22,1,-183
11,22,2,-270
11,22,3,-658
11,22,4,-905
11,22,5,-640
11,22,6,13
11,22,7,209
11,22,8,-122
11,22,9,-430
11,22,10,-632
11,22,11,-431
11,22,12,-642
11,22,13,-481
11,22,14,-280
11,22,15,-85
11,22,16,-641
11,22,17,87
11,22,18,-328
11,22,19,-515
11,22,20,-543
11,22,21,-976
11,22,22,-1007
11,22,23,-750
11,22,24,-865
11,23,1,-995
11,23,2,-1376
11,23,3,-1361
11,23,4,-1368
11,23,5,-960
11,23,6,-249
11,23,7,144
11,23,8,-243
11,23,9,-541
11,23,10,-451
11,23,11,-400
11,23,12,-447
11,23,13,-260
11,23,14,-10
11,23,15,110
11,23,16,111
11,23,17,222
11,23,18,34
11,23,19,-245
11,23,20,-349
11,23,21,-482
11,23,22,-568
11,23,23,-373
11,23,24,-782
11,24,1,-1288
11,24,2,-1439
11,24,3,-1816
11,24,4,-1597
11,24,5,-1458
11,24,6,-1165
11,24,7,-510
11,24,8,-707
11,24,9,-849
11,24,10,-802
11,24,11,-1002
11,24,12,-1150
11,24,13,-1396
11,24,14,-1423
11,24,15,-1336
11,24,16,-1137
11,24,17,-487
11,24,18,-282
11,24,19,-494
11,24,20,-586
11,24,21,-651
11,24,22,-975
11,24,23,-1735
11,24,24,-2092
11,25,1,-1733
11,25,2,-1688
11,25,3,-1699
11,25,4,-1803
11,25,5,-1597
11,25,6,-938
11,25,7,226
11,25,8,-209
11,25,9,-693
11,25,10,-820
11,25,11,-782
11,25,12,-691
11,25,13,-660
11,25,14,-602
11,25,15,-557
11,25,16,-141
11,25,17,586
11,25,18,322
11,25,19,108
11,25,20,-10
11,25,21,-176
11,25,22,-220
11,25,23,-802
11,25,24,-290
11,26,1,-149
11,26,2,-118
11,26,3,-131
11,26,4,-80
11,26,5,220
11,26,6,357
11,26,7,656
11,26,8,573
11,26,9,-77
11,26,10,-138
11,26,11,-284
11,26,12,-867
11,26,13,-1165
11,26,14,-1092
11,26,15,-687
11,26,16,-48
11,26,17,622
11,26,18,422
11,26,19,284
11,26,20,-87
11,26,21,-376
11,26,22,-338
11,26,23,-1192
11,26,24,-1366
11,27,1,-1144
11,27,2,-1408
11,27,3,-1561
11,27,4,-1392
11,27,5,-1134
11,27,6,-1007
11,27,7,-524
11,27,8,-818
11,27,9,-822
11,27,10,-941
11,27,11,-1183
11,27,12,-1085
11,27,13,-1061
11,27,14,-1051
11,27,15,-727
11,27,16,-27
11,27,17,356
11,27,18,398
11,27,19,387
11,27,20,232
11,27,21,142
11,27,22,-12
11,27,23,-558
11,27,24,-853
11,28,1,-322
11,28,2,-629
11,28,3,-635
11,28,4,-18
11,28,5,-12
11,28,6,6
11,28,7,-224
11,28,8,-260
11,28,9,-531
11,28,10,-774
11,28,11,-734
11,28,12,-939
11,28,13,-939
11,28,14,-955
11,28,15,-496
11,28,16,-114
11,28,17,114
11,28,18,121
11,28,19,43
11,28,20,-86
11,28,21,-268
11,28,22,-316
11,28,23,64
11,28,24,88
11,29,1,1216
11,29,2,1256
11,29,3,1179
11,29,4,1136
11,29,5,1236
11,29,6,302
11,29,7,-9
11,29,8,-112
